simulation_unit_id,background_realization_id,split,truth_state,evidence_plane,gap_quality_regime,primary_metric_eligible_by_design,n_samples,duration_s,red_noise_alpha,positive_pair_qpp_fraction,true_period_sampling_spec,true_period_materialized,background_noise_materialized,synthetic_series_materialized,afino_execution_allowed_now,heldout_access_allowed_now,split_rank_sha256,challenge_rank_sha256
F3BBG_N015_A0_Q002_R033:NULL:PRIMARY,F3BBG_N015_A0_Q002_R033,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.02,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,4d1dd3c2d0e0128667c07cb209389dc876beb5dd91daa2d5a36f3450db296cc2,4ae14268dc07a62240cd1836445e95d5af318357f301e8c7031423063c6a1c94
F3BBG_N015_A0_Q002_R033:POS:PRIMARY,F3BBG_N015_A0_Q002_R033,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,4d1dd3c2d0e0128667c07cb209389dc876beb5dd91daa2d5a36f3450db296cc2,4ae14268dc07a62240cd1836445e95d5af318357f301e8c7031423063c6a1c94
F3BBG_N015_A0_Q002_R034:NULL:PRIMARY,F3BBG_N015_A0_Q002_R034,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.02,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,4b3ff056fec2982d85ef736f08e5c7ea691d28ac5593b44373e7e22bed82d094,67feb6101d30f43aff5a1f267cfbcaee06be6d4db9cc51b79298b361c13230ef
F3BBG_N015_A0_Q002_R034:POS:PRIMARY,F3BBG_N015_A0_Q002_R034,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,4b3ff056fec2982d85ef736f08e5c7ea691d28ac5593b44373e7e22bed82d094,67feb6101d30f43aff5a1f267cfbcaee06be6d4db9cc51b79298b361c13230ef
F3BBG_N015_A0_Q002_R035:NULL:PRIMARY,F3BBG_N015_A0_Q002_R035,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.02,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,4248f1f1c2e03299f2b2dc02357b2fbf72e3704152f5d2a23c02cbdf40cf5497,96453b62475825d8b2d9065210bb352c3ed38ec61b5c6b2f76a45ef25080de51
F3BBG_N015_A0_Q002_R035:POS:PRIMARY,F3BBG_N015_A0_Q002_R035,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,4248f1f1c2e03299f2b2dc02357b2fbf72e3704152f5d2a23c02cbdf40cf5497,96453b62475825d8b2d9065210bb352c3ed38ec61b5c6b2f76a45ef25080de51
F3BBG_N015_A0_Q002_R036:NULL:PRIMARY,F3BBG_N015_A0_Q002_R036,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.02,NOT_APPLICABLE,false,false,false,false,false,b9cb1c417f96d2113835eb47cf3bd0bb60ac72dea9d85acee6e51a52bed60664,55c745862e45fcafa82c37928e7cf1ddc5f5b2ff4fb5d6592383bac9de6c0938
F3BBG_N015_A0_Q002_R036:POS:PRIMARY,F3BBG_N015_A0_Q002_R036,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,false,b9cb1c417f96d2113835eb47cf3bd0bb60ac72dea9d85acee6e51a52bed60664,55c745862e45fcafa82c37928e7cf1ddc5f5b2ff4fb5d6592383bac9de6c0938
F3BBG_N015_A0_Q002_R037:NULL:PRIMARY,F3BBG_N015_A0_Q002_R037,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.02,NOT_APPLICABLE,false,false,false,false,false,eadc56c166410d55771aece70a25642143341f9231e9762fcff7d18523874dab,13e5b6bb11f0ab9029ed40b79c233e0e0b2fcd0ad3385bf623e0dad2d00fcd03
F3BBG_N015_A0_Q002_R037:POS:PRIMARY,F3BBG_N015_A0_Q002_R037,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,false,eadc56c166410d55771aece70a25642143341f9231e9762fcff7d18523874dab,13e5b6bb11f0ab9029ed40b79c233e0e0b2fcd0ad3385bf623e0dad2d00fcd03
F3BBG_N015_A0_Q002_R037:NULL:INTERNALMASK,F3BBG_N015_A0_Q002_R037,HELDOUT,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,false,15,280.0,0.0,0.02,NOT_APPLICABLE,false,false,false,false,false,eadc56c166410d55771aece70a25642143341f9231e9762fcff7d18523874dab,13e5b6bb11f0ab9029ed40b79c233e0e0b2fcd0ad3385bf623e0dad2d00fcd03
F3BBG_N015_A0_Q002_R037:POS:INTERNALMASK,F3BBG_N015_A0_Q002_R037,HELDOUT,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,false,15,280.0,0.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,false,eadc56c166410d55771aece70a25642143341f9231e9762fcff7d18523874dab,13e5b6bb11f0ab9029ed40b79c233e0e0b2fcd0ad3385bf623e0dad2d00fcd03
F3BBG_N015_A0_Q002_R037:NULL:PEAKMASK,F3BBG_N015_A0_Q002_R037,HELDOUT,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,false,15,280.0,0.0,0.02,NOT_APPLICABLE,false,false,false,false,false,eadc56c166410d55771aece70a25642143341f9231e9762fcff7d18523874dab,13e5b6bb11f0ab9029ed40b79c233e0e0b2fcd0ad3385bf623e0dad2d00fcd03
F3BBG_N015_A0_Q002_R037:POS:PEAKMASK,F3BBG_N015_A0_Q002_R037,HELDOUT,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,false,15,280.0,0.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,false,eadc56c166410d55771aece70a25642143341f9231e9762fcff7d18523874dab,13e5b6bb11f0ab9029ed40b79c233e0e0b2fcd0ad3385bf623e0dad2d00fcd03
F3BBG_N015_A0_Q002_R038:NULL:PRIMARY,F3BBG_N015_A0_Q002_R038,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.02,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,1409b89a3c84cb365f32849f8c1d2005308af955113b3655bccbc518acfd8f52,0143b1ce9dc3f0b5257baf5c6403408204ea40361436dd9f8ddca61a4c3815e4
F3BBG_N015_A0_Q002_R038:POS:PRIMARY,F3BBG_N015_A0_Q002_R038,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,1409b89a3c84cb365f32849f8c1d2005308af955113b3655bccbc518acfd8f52,0143b1ce9dc3f0b5257baf5c6403408204ea40361436dd9f8ddca61a4c3815e4
F3BBG_N015_A0_Q002_R038:NULL:INTERNALMASK,F3BBG_N015_A0_Q002_R038,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,false,15,280.0,0.0,0.02,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,1409b89a3c84cb365f32849f8c1d2005308af955113b3655bccbc518acfd8f52,0143b1ce9dc3f0b5257baf5c6403408204ea40361436dd9f8ddca61a4c3815e4
F3BBG_N015_A0_Q002_R038:POS:INTERNALMASK,F3BBG_N015_A0_Q002_R038,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,false,15,280.0,0.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,1409b89a3c84cb365f32849f8c1d2005308af955113b3655bccbc518acfd8f52,0143b1ce9dc3f0b5257baf5c6403408204ea40361436dd9f8ddca61a4c3815e4
F3BBG_N015_A0_Q002_R038:NULL:PEAKMASK,F3BBG_N015_A0_Q002_R038,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,false,15,280.0,0.0,0.02,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,1409b89a3c84cb365f32849f8c1d2005308af955113b3655bccbc518acfd8f52,0143b1ce9dc3f0b5257baf5c6403408204ea40361436dd9f8ddca61a4c3815e4
F3BBG_N015_A0_Q002_R038:POS:PEAKMASK,F3BBG_N015_A0_Q002_R038,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,false,15,280.0,0.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,1409b89a3c84cb365f32849f8c1d2005308af955113b3655bccbc518acfd8f52,0143b1ce9dc3f0b5257baf5c6403408204ea40361436dd9f8ddca61a4c3815e4
F3BBG_N015_A0_Q002_R039:NULL:PRIMARY,F3BBG_N015_A0_Q002_R039,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.02,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,22c7402cf891450154da84ff215f790e474ef796e5354f7a222f31813b5c00d3,a6fd8bad4ea0198eb8b4c4669ae056a58939bf708624624df1ec35ce3aa434df
F3BBG_N015_A0_Q002_R039:POS:PRIMARY,F3BBG_N015_A0_Q002_R039,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,22c7402cf891450154da84ff215f790e474ef796e5354f7a222f31813b5c00d3,a6fd8bad4ea0198eb8b4c4669ae056a58939bf708624624df1ec35ce3aa434df
F3BBG_N015_A0_Q002_R040:NULL:PRIMARY,F3BBG_N015_A0_Q002_R040,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.02,NOT_APPLICABLE,false,false,false,false,false,e7ef2fc8c38c34be8e68f5c6125ec14c7c8ee1e025622731b50344be1377e39d,83c78f8f67b2bed38f77d26d96dbfdae580a2c6293312887555cf775bfcb1af2
F3BBG_N015_A0_Q002_R040:POS:PRIMARY,F3BBG_N015_A0_Q002_R040,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,false,e7ef2fc8c38c34be8e68f5c6125ec14c7c8ee1e025622731b50344be1377e39d,83c78f8f67b2bed38f77d26d96dbfdae580a2c6293312887555cf775bfcb1af2
F3BBG_N015_A0_Q002_R041:NULL:PRIMARY,F3BBG_N015_A0_Q002_R041,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.02,NOT_APPLICABLE,false,false,false,false,false,e2dbe7fe8ee2f654af1f195e0429b2f5234f0644283fee7b196803f9a0bd1f0e,cc8979f726878ae0dee6d4ed03fa8f80470bfd09ba8ed29a02e3152972220fd2
F3BBG_N015_A0_Q002_R041:POS:PRIMARY,F3BBG_N015_A0_Q002_R041,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,false,e2dbe7fe8ee2f654af1f195e0429b2f5234f0644283fee7b196803f9a0bd1f0e,cc8979f726878ae0dee6d4ed03fa8f80470bfd09ba8ed29a02e3152972220fd2
F3BBG_N015_A0_Q002_R042:NULL:PRIMARY,F3BBG_N015_A0_Q002_R042,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.02,NOT_APPLICABLE,false,false,false,false,false,d1a680ceb4558821a45e3b7ebf5cb54bbbcbd216ead19f17a3345286e1fb0358,4edc0398d8180a7e62cccf523720564be3a86c1926b65709c5184e8fd78a41bb
F3BBG_N015_A0_Q002_R042:POS:PRIMARY,F3BBG_N015_A0_Q002_R042,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,false,d1a680ceb4558821a45e3b7ebf5cb54bbbcbd216ead19f17a3345286e1fb0358,4edc0398d8180a7e62cccf523720564be3a86c1926b65709c5184e8fd78a41bb
F3BBG_N015_A0_Q002_R043:NULL:PRIMARY,F3BBG_N015_A0_Q002_R043,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.02,NOT_APPLICABLE,false,false,false,false,false,c50d2a095742c98c347587c88ad2cbedd12c92da0bed1a5d5f692a7086d60b5c,aa8898f8beaf461c6d9512a647f6e35b3df7b112e6daff971ab8e97bda781d6c
F3BBG_N015_A0_Q002_R043:POS:PRIMARY,F3BBG_N015_A0_Q002_R043,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,false,c50d2a095742c98c347587c88ad2cbedd12c92da0bed1a5d5f692a7086d60b5c,aa8898f8beaf461c6d9512a647f6e35b3df7b112e6daff971ab8e97bda781d6c
F3BBG_N015_A0_Q002_R044:NULL:PRIMARY,F3BBG_N015_A0_Q002_R044,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.02,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,10fcbd09475a1eeb0c204cc8707eddfefbdd0a529ec81d770c699aedf6abb4b3,d88e3308315bedbf000102616bfa877dc3e742ac0a2fe5351fdd5bc6e44c9d5a
F3BBG_N015_A0_Q002_R044:POS:PRIMARY,F3BBG_N015_A0_Q002_R044,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,10fcbd09475a1eeb0c204cc8707eddfefbdd0a529ec81d770c699aedf6abb4b3,d88e3308315bedbf000102616bfa877dc3e742ac0a2fe5351fdd5bc6e44c9d5a
F3BBG_N015_A0_Q002_R045:NULL:PRIMARY,F3BBG_N015_A0_Q002_R045,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.02,NOT_APPLICABLE,false,false,false,false,false,f6f141ef8a748834798fa189c53d0854da6ac902891a8153c604fc90afa76294,2a9e1007af29e0f22e589ed1904a5d0098c44c582ca583fa26f38715b266ceae
F3BBG_N015_A0_Q002_R045:POS:PRIMARY,F3BBG_N015_A0_Q002_R045,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,false,f6f141ef8a748834798fa189c53d0854da6ac902891a8153c604fc90afa76294,2a9e1007af29e0f22e589ed1904a5d0098c44c582ca583fa26f38715b266ceae
F3BBG_N015_A0_Q002_R046:NULL:PRIMARY,F3BBG_N015_A0_Q002_R046,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.02,NOT_APPLICABLE,false,false,false,false,false,d9b2aa2295e0b2a06e62c581ce97b7344effad3c06fdc2e5f124c71363e62223,77877d47990c4954112310e8675fe0c63d7bb21f7225438433d9201091dc1cae
F3BBG_N015_A0_Q002_R046:POS:PRIMARY,F3BBG_N015_A0_Q002_R046,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,false,d9b2aa2295e0b2a06e62c581ce97b7344effad3c06fdc2e5f124c71363e62223,77877d47990c4954112310e8675fe0c63d7bb21f7225438433d9201091dc1cae
F3BBG_N015_A0_Q002_R047:NULL:PRIMARY,F3BBG_N015_A0_Q002_R047,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.02,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,8c8f0042d8e29d6f240ffd6e9cb45c8108fc9b75ce62ab0133524104fb5b1e89,a12b2df5ea1694fe1d8b02acb5006aea7c2f55d0983dcfc929c2033fdc30fa68
F3BBG_N015_A0_Q002_R047:POS:PRIMARY,F3BBG_N015_A0_Q002_R047,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,8c8f0042d8e29d6f240ffd6e9cb45c8108fc9b75ce62ab0133524104fb5b1e89,a12b2df5ea1694fe1d8b02acb5006aea7c2f55d0983dcfc929c2033fdc30fa68
F3BBG_N015_A0_Q002_R048:NULL:PRIMARY,F3BBG_N015_A0_Q002_R048,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.02,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,52c350c66a3dde4ece3bbb449ac41f1acd4ac10a74c155526b3a3879abed86f2,88c5a1449206873caa9834949b23b1807244fdb7f352799fc0c144334f72a606
F3BBG_N015_A0_Q002_R048:POS:PRIMARY,F3BBG_N015_A0_Q002_R048,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,52c350c66a3dde4ece3bbb449ac41f1acd4ac10a74c155526b3a3879abed86f2,88c5a1449206873caa9834949b23b1807244fdb7f352799fc0c144334f72a606
F3BBG_N015_A0_Q002_R049:NULL:PRIMARY,F3BBG_N015_A0_Q002_R049,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.02,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,5523a53e271b7e51734f01721cb44721d0632812eac20b27f4ce9db64803eeee,3475ab37d0481b0ab59d532797aaa7f016d9042238c2f71b22f49227a67d9716
F3BBG_N015_A0_Q002_R049:POS:PRIMARY,F3BBG_N015_A0_Q002_R049,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,5523a53e271b7e51734f01721cb44721d0632812eac20b27f4ce9db64803eeee,3475ab37d0481b0ab59d532797aaa7f016d9042238c2f71b22f49227a67d9716
F3BBG_N015_A0_Q002_R050:NULL:PRIMARY,F3BBG_N015_A0_Q002_R050,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.02,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,6a3595afe75eca7dc0d1113b1ad69a9b6c4d936604672cd08b58493d08252a3c,078b5886500d44e211e059c41b5875fe34d70752c9da3945b51b812dbd21db56
F3BBG_N015_A0_Q002_R050:POS:PRIMARY,F3BBG_N015_A0_Q002_R050,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,6a3595afe75eca7dc0d1113b1ad69a9b6c4d936604672cd08b58493d08252a3c,078b5886500d44e211e059c41b5875fe34d70752c9da3945b51b812dbd21db56
F3BBG_N015_A0_Q002_R050:NULL:INTERNALMASK,F3BBG_N015_A0_Q002_R050,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,false,15,280.0,0.0,0.02,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,6a3595afe75eca7dc0d1113b1ad69a9b6c4d936604672cd08b58493d08252a3c,078b5886500d44e211e059c41b5875fe34d70752c9da3945b51b812dbd21db56
F3BBG_N015_A0_Q002_R050:POS:INTERNALMASK,F3BBG_N015_A0_Q002_R050,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,false,15,280.0,0.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,6a3595afe75eca7dc0d1113b1ad69a9b6c4d936604672cd08b58493d08252a3c,078b5886500d44e211e059c41b5875fe34d70752c9da3945b51b812dbd21db56
F3BBG_N015_A0_Q002_R050:NULL:PEAKMASK,F3BBG_N015_A0_Q002_R050,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,false,15,280.0,0.0,0.02,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,6a3595afe75eca7dc0d1113b1ad69a9b6c4d936604672cd08b58493d08252a3c,078b5886500d44e211e059c41b5875fe34d70752c9da3945b51b812dbd21db56
F3BBG_N015_A0_Q002_R050:POS:PEAKMASK,F3BBG_N015_A0_Q002_R050,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,false,15,280.0,0.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,6a3595afe75eca7dc0d1113b1ad69a9b6c4d936604672cd08b58493d08252a3c,078b5886500d44e211e059c41b5875fe34d70752c9da3945b51b812dbd21db56
F3BBG_N015_A0_Q002_R051:NULL:PRIMARY,F3BBG_N015_A0_Q002_R051,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.02,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,6a7c835a283ebba81854162e55483689998644b37be7d30b5daa08745c95a940,faa7f8148e3126f59fb403f8316daa4e920be62e6389f9a821157487171e55e2
F3BBG_N015_A0_Q002_R051:POS:PRIMARY,F3BBG_N015_A0_Q002_R051,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,6a7c835a283ebba81854162e55483689998644b37be7d30b5daa08745c95a940,faa7f8148e3126f59fb403f8316daa4e920be62e6389f9a821157487171e55e2
F3BBG_N015_A0_Q002_R052:NULL:PRIMARY,F3BBG_N015_A0_Q002_R052,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,15,280.0,0.0,0.02,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,844a590f2c50808b8ff328ca3aeaf23ee176f16249e13acbdfc6686b27d2a536,3bfc5301facbb9364db0231e33f4b8821adb960edfd2c727a33018bc2986e177
