rendered_value_id,artifact_id,panel_or_table_location,displayed_label,displayed_value,source_id,source_artifact,source_locator,source_value,transformation,exact_match_status
M1RV0456,M1F05,Panel B,point 136,true=45.00366274722606; relative_error=0.010405918145343829,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 136:true_period_s,relative_period_error",true=45.00366274722606; relative_error=0.010405918145343829,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0457,M1F05,Panel A,point 137,true=77.58592105133305; recovered=79.68440005908458,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 137:true_period_s,recovered_period_s",true=77.58592105133305; recovered=79.68440005908458,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0458,M1F05,Panel B,point 137,true=77.58592105133305; relative_error=0.0270471624144685,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 137:true_period_s,relative_period_error",true=77.58592105133305; relative_error=0.0270471624144685,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0459,M1F05,Panel A,point 138,true=102.25436237115416; recovered=103.4330513930903,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 138:true_period_s,recovered_period_s",true=102.25436237115416; recovered=103.4330513930903,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0460,M1F05,Panel B,point 138,true=102.25436237115416; relative_error=0.011527029210331701,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 138:true_period_s,relative_period_error",true=102.25436237115416; relative_error=0.011527029210331701,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0461,M1F05,Panel A,point 139,true=123.203077234611; recovered=127.77664392002788,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 139:true_period_s,recovered_period_s",true=123.203077234611; recovered=127.77664392002788,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0462,M1F05,Panel B,point 139,true=123.203077234611; relative_error=0.03712217899158157,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 139:true_period_s,relative_period_error",true=123.203077234611; relative_error=0.03712217899158157,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0463,M1F05,Panel A,point 140,true=73.7137537024731; recovered=75.1723374220206,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 140:true_period_s,recovered_period_s",true=73.7137537024731; recovered=75.1723374220206,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0464,M1F05,Panel B,point 140,true=73.7137537024731; relative_error=0.01978713125144473,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 140:true_period_s,relative_period_error",true=73.7137537024731; relative_error=0.01978713125144473,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0465,M1F05,Panel A,point 141,true=100.85848369623993; recovered=102.15241783155192,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 141:true_period_s,recovered_period_s",true=100.85848369623993; recovered=102.15241783155192,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0466,M1F05,Panel B,point 141,true=100.85848369623993; relative_error=0.012829204722222336,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 141:true_period_s,relative_period_error",true=100.85848369623993; relative_error=0.012829204722222336,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0467,M1F05,Panel A,point 142,true=48.19053723895287; recovered=47.62335466140529,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 142:true_period_s,recovered_period_s",true=48.19053723895287; recovered=47.62335466140529,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0468,M1F05,Panel B,point 142,true=48.19053723895287; relative_error=0.0117695840313049,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 142:true_period_s,relative_period_error",true=48.19053723895287; relative_error=0.0117695840313049,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0469,M1F05,Panel A,point 143,true=76.34474351940526; recovered=76.04932191403239,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 143:true_period_s,recovered_period_s",true=76.34474351940526; recovered=76.04932191403239,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0470,M1F05,Panel B,point 143,true=76.34474351940526; relative_error=0.003869573617701338,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 143:true_period_s,relative_period_error",true=76.34474351940526; relative_error=0.003869573617701338,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0471,M1F05,Panel A,point 144,true=59.251343053309924; recovered=60.846804337053435,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 144:true_period_s,recovered_period_s",true=59.251343053309924; recovered=60.846804337053435,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0472,M1F05,Panel B,point 144,true=59.251343053309924; relative_error=0.02692700623356392,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 144:true_period_s,relative_period_error",true=59.251343053309924; relative_error=0.02692700623356392,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0473,M1F05,Panel A,point 145,true=75.757973689604; recovered=75.54127477077172,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 145:true_period_s,recovered_period_s",true=75.757973689604; recovered=75.54127477077172,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0474,M1F05,Panel B,point 145,true=75.757973689604; relative_error=0.002860410703698845,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 145:true_period_s,relative_period_error",true=75.757973689604; relative_error=0.002860410703698845,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0475,M1F05,Panel A,point 146,true=136.22104374867152; recovered=139.30860690795768,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 146:true_period_s,recovered_period_s",true=136.22104374867152; recovered=139.30860690795768,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0476,M1F05,Panel B,point 146,true=136.22104374867152; relative_error=0.02266583102228119,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 146:true_period_s,relative_period_error",true=136.22104374867152; relative_error=0.02266583102228119,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0477,M1F05,Panel A,point 147,true=54.334290313146354; recovered=54.19679004850961,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 147:true_period_s,recovered_period_s",true=54.334290313146354; recovered=54.19679004850961,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0478,M1F05,Panel B,point 147,true=54.334290313146354; relative_error=0.002530635144846521,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 147:true_period_s,relative_period_error",true=54.334290313146354; relative_error=0.002530635144846521,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0479,M1F05,Panel A,point 148,true=51.60080993144939; recovered=51.477727790427096,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 148:true_period_s,recovered_period_s",true=51.60080993144939; recovered=51.477727790427096,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0480,M1F05,Panel B,point 148,true=51.60080993144939; relative_error=0.002385275370402257,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 148:true_period_s,relative_period_error",true=51.60080993144939; relative_error=0.002385275370402257,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0481,M1F05,Panel A,point 149,true=99.78808449063392; recovered=99.47792674459808,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 149:true_period_s,recovered_period_s",true=99.78808449063392; recovered=99.47792674459808,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0482,M1F05,Panel B,point 149,true=99.78808449063392; relative_error=0.0031081641422323588,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 149:true_period_s,relative_period_error",true=99.78808449063392; relative_error=0.0031081641422323588,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0483,M1F05,Panel A,point 150,true=89.99280569169662; recovered=89.51872700394641,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 150:true_period_s,recovered_period_s",true=89.99280569169662; recovered=89.51872700394641,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0484,M1F05,Panel B,point 150,true=89.99280569169662; relative_error=0.005267962078817033,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 150:true_period_s,relative_period_error",true=89.99280569169662; relative_error=0.005267962078817033,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0485,M1F05,Panel A,point 151,true=77.42618990488164; recovered=76.43797026913349,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 151:true_period_s,recovered_period_s",true=77.42618990488164; recovered=76.43797026913349,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0486,M1F05,Panel B,point 151,true=77.42618990488164; relative_error=0.012763376797465862,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 151:true_period_s,relative_period_error",true=77.42618990488164; relative_error=0.012763376797465862,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0487,M1F05,Panel A,point 152,true=108.55165533309632; recovered=106.50301981586996,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 152:true_period_s,recovered_period_s",true=108.55165533309632; recovered=106.50301981586996,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0488,M1F05,Panel B,point 152,true=108.55165533309632; relative_error=0.018872448429644077,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,"row 152:true_period_s,relative_period_error",true=108.55165533309632; relative_error=0.018872448429644077,direct source coordinate pair,EXACT_SOURCE_PAIR
M1RV0489,M1F05,Figure note,selected true positives,152,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,row_count,152,direct frozen table row count,DIRECT_CATEGORICAL_COUNT
M1RV0490,M1F05,Figure note,eligible synthetic positives,1800,M1S042,workflows/phase3b/heldout/evaluation/evidence/reports/f3b7_heldout_baseline_metrics.json,sensitivity_TPR.denominator,1800,direct frozen metric denominator used as contextual annotation mandated by M1.2,EXACT_SOURCE_VALUE
M1RV0491,M1T02,Cohort: all F3A observational references,count_or_state,122 events,M1S030,workflows/phase3a/evidence/tables/f3a5_reference_baseline_audit.csv,row_count,122,direct frozen count presentation,DIRECT_CATEGORICAL_COUNT
M1RV0492,M1T02,Primary variants: frozen 13 x 6 matrix across 122 events,count_or_state,9516,M1S031,workflows/phase3a/evidence/tables/f3a5_primary_outcome_matrix.csv,row_count,9516,direct frozen count presentation,DIRECT_CATEGORICAL_COUNT
M1RV0493,M1T02,Input eligibility: eligible variants,count_or_state,6422,M1S038,workflows/phase3a/closure/f3a6_phase3a_synthesis_report.md,synthesis frozen count,6422,direct frozen count presentation,DIRECT_CATEGORICAL_COUNT
M1RV0494,M1T02,Input eligibility: inadmissible variants,count_or_state,3094,M1S038,workflows/phase3a/closure/f3a6_phase3a_synthesis_report.md,synthesis frozen count,3094,direct frozen count presentation,DIRECT_CATEGORICAL_COUNT
M1RV0495,M1T02,Baseline gate: all references: concordant,count_or_state,65,M1S030,workflows/phase3a/evidence/tables/f3a5_reference_baseline_audit.csv,direct categorical count,65,direct frozen count presentation,DIRECT_CATEGORICAL_COUNT
M1RV0496,M1T02,Baseline gate: all references: mismatch,count_or_state,51,M1S030,workflows/phase3a/evidence/tables/f3a5_reference_baseline_audit.csv,direct categorical count,51,direct frozen count presentation,DIRECT_CATEGORICAL_COUNT
M1RV0497,M1T02,Baseline gate: all references: inadmissible,count_or_state,6,M1S030,workflows/phase3a/evidence/tables/f3a5_reference_baseline_audit.csv,direct categorical count,6,direct frozen count presentation,DIRECT_CATEGORICAL_COUNT
M1RV0498,M1T02,Baseline gate: QPP reference: concordant / mismatch / inadmissible,count_or_state,8 / 51 / 2,M1S030,workflows/phase3a/evidence/tables/f3a5_reference_baseline_audit.csv,direct categorical counts,8 / 51 / 2,direct frozen count presentation,DIRECT_CATEGORICAL_COUNT
M1RV0499,M1T02,Baseline gate: not-selected reference: concordant / mismatch / inadmissible,count_or_state,57 / 0 / 4,M1S030,workflows/phase3a/evidence/tables/f3a5_reference_baseline_audit.csv,direct categorical counts,57 / 0 / 4,direct frozen count presentation,DIRECT_CATEGORICAL_COUNT
M1RV0500,M1T02,Transitions: QPP selected retained / selection lost,count_or_state,295 / 171,M1S031,workflows/phase3a/evidence/tables/f3a5_primary_outcome_matrix.csv,direct categorical counts,295 / 171,direct frozen count presentation,DIRECT_CATEGORICAL_COUNT
M1RV0501,M1T02,Transitions: not-selected retained / selection gained,count_or_state,3178 / 0,M1S031,workflows/phase3a/evidence/tables/f3a5_primary_outcome_matrix.csv,direct categorical counts,3178 / 0,direct frozen count presentation,DIRECT_CATEGORICAL_COUNT
M1RV0502,M1T02,Numerical stability: optimizer summaries,count_or_state,116,M1S038,workflows/phase3a/closure/f3a6_phase3a_synthesis_report.md,frozen synthesis count,116,direct frozen count presentation,DIRECT_CATEGORICAL_COUNT
M1RV0503,M1T02,Numerical stability: seed decisions,count_or_state,1160,M1S038,workflows/phase3a/closure/f3a6_phase3a_synthesis_report.md,frozen synthesis count,1160,direct frozen count presentation,DIRECT_CATEGORICAL_COUNT
M1RV0504,M1T02,Numerical stability: seed-discordant events,count_or_state,0,M1S038,workflows/phase3a/closure/f3a6_phase3a_synthesis_report.md,frozen synthesis count,0,direct frozen count presentation,DIRECT_CATEGORICAL_COUNT
M1RV0505,M1T02,Period robustness: period-comparable variants,count_or_state,295,M1S038,workflows/phase3a/closure/f3a6_phase3a_synthesis_report.md,frozen synthesis count,295,direct frozen count presentation,DIRECT_CATEGORICAL_COUNT
M1RV0506,M1T03,TP,DEVELOPMENT,143,M1S039,workflows/phase3b/development/analysis/f3b4_baseline_metrics.json,confusion_matrix.TP,143,direct frozen metric value,EXACT_SOURCE_VALUE
M1RV0507,M1T03,TP,HELDOUT,152,M1S042,workflows/phase3b/heldout/evaluation/evidence/reports/f3b7_heldout_baseline_metrics.json,confusion_matrix.TP,152,direct frozen metric value,EXACT_SOURCE_VALUE
M1RV0508,M1T03,FN,DEVELOPMENT,1657,M1S039,workflows/phase3b/development/analysis/f3b4_baseline_metrics.json,confusion_matrix.FN,1657,direct frozen metric value,EXACT_SOURCE_VALUE
M1RV0509,M1T03,FN,HELDOUT,1648,M1S042,workflows/phase3b/heldout/evaluation/evidence/reports/f3b7_heldout_baseline_metrics.json,confusion_matrix.FN,1648,direct frozen metric value,EXACT_SOURCE_VALUE
M1RV0510,M1T03,TN,DEVELOPMENT,1799,M1S039,workflows/phase3b/development/analysis/f3b4_baseline_metrics.json,confusion_matrix.TN,1799,direct frozen metric value,EXACT_SOURCE_VALUE
M1RV0511,M1T03,TN,HELDOUT,1800,M1S042,workflows/phase3b/heldout/evaluation/evidence/reports/f3b7_heldout_baseline_metrics.json,confusion_matrix.TN,1800,direct frozen metric value,EXACT_SOURCE_VALUE
M1RV0512,M1T03,FP,DEVELOPMENT,1,M1S039,workflows/phase3b/development/analysis/f3b4_baseline_metrics.json,confusion_matrix.FP,1,direct frozen metric value,EXACT_SOURCE_VALUE
M1RV0513,M1T03,FP,HELDOUT,0,M1S042,workflows/phase3b/heldout/evaluation/evidence/reports/f3b7_heldout_baseline_metrics.json,confusion_matrix.FP,0,direct frozen metric value,EXACT_SOURCE_VALUE
M1RV0514,M1T03,Sensitivity,DEVELOPMENT,0.079444,M1S039,workflows/phase3b/development/analysis/f3b4_baseline_metrics.json,primary_classification_metrics.sensitivity_TPR.point_estimate,0.07944444444444444,deterministic decimal formatting,DETERMINISTIC_LABEL_FORMAT
M1RV0515,M1T03,Sensitivity,HELDOUT,0.084444,M1S042,workflows/phase3b/heldout/evaluation/evidence/reports/f3b7_heldout_baseline_metrics.json,primary_classification_metrics.sensitivity_TPR.point_estimate,0.08444444444444445,deterministic decimal formatting,DETERMINISTIC_LABEL_FORMAT
M1RV0516,M1T03,Sensitivity,DEVELOPMENT 95% Wilson,"[0.067828, 0.092852]",M1S039,workflows/phase3b/development/analysis/f3b4_baseline_metrics.json,primary_classification_metrics.sensitivity_TPR.wilson_95_lower/upper,"(0.06782821927072591, 0.09285189893111712)",frozen interval bracket formatting,DETERMINISTIC_LABEL_FORMAT
M1RV0517,M1T03,Sensitivity,HELDOUT 95% Wilson,"[0.072467, 0.098191]",M1S042,workflows/phase3b/heldout/evaluation/evidence/reports/f3b7_heldout_baseline_metrics.json,primary_classification_metrics.sensitivity_TPR.interval.lower/upper,"(0.07246744846806605, 0.0981913737445873)",frozen interval bracket formatting,DETERMINISTIC_LABEL_FORMAT
M1RV0518,M1T03,Specificity,DEVELOPMENT,0.999444,M1S039,workflows/phase3b/development/analysis/f3b4_baseline_metrics.json,primary_classification_metrics.specificity_TNR.point_estimate,0.9994444444444445,deterministic decimal formatting,DETERMINISTIC_LABEL_FORMAT
M1RV0519,M1T03,Specificity,HELDOUT,1,M1S042,workflows/phase3b/heldout/evaluation/evidence/reports/f3b7_heldout_baseline_metrics.json,primary_classification_metrics.specificity_TNR.point_estimate,1.0,deterministic decimal formatting,DETERMINISTIC_LABEL_FORMAT
M1RV0520,M1T03,Specificity,DEVELOPMENT 95% Wilson,"[0.99686, 0.999902]",M1S039,workflows/phase3b/development/analysis/f3b4_baseline_metrics.json,primary_classification_metrics.specificity_TNR.wilson_95_lower/upper,"(0.9968597321206145, 0.9999019240703273)",frozen interval bracket formatting,DETERMINISTIC_LABEL_FORMAT
M1RV0521,M1T03,Specificity,HELDOUT 95% Wilson,"[0.99787, 1]",M1S042,workflows/phase3b/heldout/evaluation/evidence/reports/f3b7_heldout_baseline_metrics.json,primary_classification_metrics.specificity_TNR.interval.lower/upper,"(0.997870401081032, 1.0)",frozen interval bracket formatting,DETERMINISTIC_LABEL_FORMAT
M1RV0522,M1T03,FPR,DEVELOPMENT,0.000556,M1S039,workflows/phase3b/development/analysis/f3b4_baseline_metrics.json,primary_classification_metrics.false_positive_rate_FPR.point_estimate,0.0005555555555555556,deterministic decimal formatting,DETERMINISTIC_LABEL_FORMAT
M1RV0523,M1T03,FPR,HELDOUT,0,M1S042,workflows/phase3b/heldout/evaluation/evidence/reports/f3b7_heldout_baseline_metrics.json,primary_classification_metrics.false_positive_rate_FPR.point_estimate,0.0,deterministic decimal formatting,DETERMINISTIC_LABEL_FORMAT
M1RV0524,M1T03,FPR,DEVELOPMENT 95% Wilson,"[9.808e-05, 0.00314]",M1S039,workflows/phase3b/development/analysis/f3b4_baseline_metrics.json,primary_classification_metrics.false_positive_rate_FPR.wilson_95_lower/upper,"(9.807592967258326e-05, 0.0031402678793854047)",frozen interval bracket formatting,DETERMINISTIC_LABEL_FORMAT
M1RV0525,M1T03,FPR,HELDOUT 95% Wilson,"[2.168e-19, 0.00213]",M1S042,workflows/phase3b/heldout/evaluation/evidence/reports/f3b7_heldout_baseline_metrics.json,primary_classification_metrics.false_positive_rate_FPR.interval.lower/upper,"(2.168404344971009e-19, 0.002129598918967953)",frozen interval bracket formatting,DETERMINISTIC_LABEL_FORMAT
M1RV0526,M1T03,Balanced accuracy,DEVELOPMENT,0.539444,M1S039,workflows/phase3b/development/analysis/f3b4_baseline_metrics.json,secondary_classification_summary.balanced_accuracy,0.5394444444444445,deterministic decimal formatting,DETERMINISTIC_LABEL_FORMAT
M1RV0527,M1T03,Balanced accuracy,HELDOUT,0.542222,M1S042,workflows/phase3b/heldout/evaluation/evidence/reports/f3b7_heldout_baseline_metrics.json,secondary_classification_summary.balanced_accuracy,0.5422222222222223,deterministic decimal formatting,DETERMINISTIC_LABEL_FORMAT
M1RV0528,M1T04,F3A mismatch label,boundary label,51/61,M1S030,workflows/phase3a/evidence/tables/f3a5_reference_baseline_audit.csv,QPP reference baseline gate: 51 mismatch among 61 reference events,51/61,frozen value embedded in manuscript-facing boundary label,DETERMINISTIC_LABEL_FORMAT
M1RV0529,M1T04,F3A seed stability label,boundary label,116/116,M1S038,workflows/phase3a/closure/f3a6_phase3a_synthesis_report.md,frozen optimizer stability scope in synthesis,116/116,frozen value embedded in manuscript-facing boundary label,DETERMINISTIC_LABEL_FORMAT
M1RV0530,M1T04,HELDOUT FP label,boundary label,0/1800,M1S042,workflows/phase3b/heldout/evaluation/evidence/reports/f3b7_heldout_baseline_metrics.json,false_positive_rate_FPR numerator/denominator,0/1800,frozen value embedded in manuscript-facing boundary label,DETERMINISTIC_LABEL_FORMAT
M1RV0531,M1T04,selection function label,boundary label,156,M1S043,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_selection_function.csv,row_count,156,frozen value embedded in manuscript-facing boundary label,DETERMINISTIC_LABEL_FORMAT
M1RV0532,M1T04,period recovery label,boundary label,152,M1S044,workflows/phase3b/heldout/evaluation/evidence/tables/f3b7_heldout_period_recovery.csv,row_count,152,frozen value embedded in manuscript-facing boundary label,DETERMINISTIC_LABEL_FORMAT
