simulation_unit_id,background_realization_id,split,truth_state,evidence_plane,gap_quality_regime,n_samples,red_noise_alpha,qpp_fraction,true_period_s,qpp_phase_rad,signal_family,latent_offset,latent_length,latent_flux_sha256,retained_offset,retained_length,retained_time_sha256,retained_flux_sha256,retained_native_index_sha256,logical_payload_sha256,input_state,inadmissibility_reasons,primary_inadmissibility_reason,materialization_status
F3BBG_N030_A0_Q001_R064:POS:PRIMARY,F3BBG_N030_A0_Q001_R064,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,0.0,0.01,156.7710571391321,5.295640903767973,STATIONARY_ENVELOPE_MODULATED_SINUSOID,18570,30,83be36ac3debf55c3db9428d978df4c5f6ff48039216e447df051bf0813fb034,18374,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,83be36ac3debf55c3db9428d978df4c5f6ff48039216e447df051bf0813fb034,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,3fae1296720a5241c86b85328f6faff0a366072bc95efc4ec0c7cbb4beaceff4,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N030_A0_Q001_R065:NULL:PRIMARY,F3BBG_N030_A0_Q001_R065,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,0.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,18600,30,d0fb362094398cc6a6525c82d8c04ea7c30d6af0cc3e1251cb573c14b73cd72b,18404,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,d0fb362094398cc6a6525c82d8c04ea7c30d6af0cc3e1251cb573c14b73cd72b,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,8e82e81bde59090f54d1311b1c1bc4ce9d5acfc1734baa10cc74712cf17d73c0,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N030_A0_Q001_R065:POS:PRIMARY,F3BBG_N030_A0_Q001_R065,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,0.0,0.01,163.42356616683043,1.2954908985028353,STATIONARY_ENVELOPE_MODULATED_SINUSOID,18630,30,e36b12e26e11f3510ea22f69a2a0294b5447a710b0174c6a28c7f1bfdf44b2af,18434,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,e36b12e26e11f3510ea22f69a2a0294b5447a710b0174c6a28c7f1bfdf44b2af,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,9313efe5cb57b67ec25f8b5016be922aba56926d1be94c9ab7205ebe735a2be6,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N030_A0_Q001_R066:NULL:PRIMARY,F3BBG_N030_A0_Q001_R066,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,0.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,18660,30,e3560909cf804ac0da6772568a91699a130c9dd172c796114a2f201a43937012,18464,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,e3560909cf804ac0da6772568a91699a130c9dd172c796114a2f201a43937012,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,b37ce1381140637863e8c743be5d026578d1dc6a468b4a939996d42247c29878,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N030_A0_Q001_R066:POS:PRIMARY,F3BBG_N030_A0_Q001_R066,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,0.0,0.01,121.66772642425887,1.0368553268008995,STATIONARY_ENVELOPE_MODULATED_SINUSOID,18690,30,531f3a91cef87b393a6e62847230337d124d3ea0fa4917fb3fd5b39fa32ad100,18494,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,531f3a91cef87b393a6e62847230337d124d3ea0fa4917fb3fd5b39fa32ad100,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,842e94d66565e2d3ee56ac08abc71ef5feec4f73249eee7b4c6347f791f7f1ed,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N030_A0_Q001_R067:NULL:PRIMARY,F3BBG_N030_A0_Q001_R067,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,0.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,18720,30,e1fb4a630dc3e332b2238acd2c80d4921b7bd3590d6bbf75ca871dc8d3695f60,18524,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,e1fb4a630dc3e332b2238acd2c80d4921b7bd3590d6bbf75ca871dc8d3695f60,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,57251bcc6d1b9e2c0b0be2a10e5e065848d151b7da17c3aaff316bc20499b68b,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N030_A0_Q001_R067:POS:PRIMARY,F3BBG_N030_A0_Q001_R067,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,0.0,0.01,142.7221360632264,5.298633422846468,STATIONARY_ENVELOPE_MODULATED_SINUSOID,18750,30,fe3af810c9ee4a09e778cef2d7b2838e678439c0ac967c41073ab39a25056888,18554,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,fe3af810c9ee4a09e778cef2d7b2838e678439c0ac967c41073ab39a25056888,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,f9d1c41474fed145b1f0f0b2bd8c0a59cbd8241feb77fb05f94739da099422a7,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N030_A0_Q001_R068:NULL:PRIMARY,F3BBG_N030_A0_Q001_R068,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,0.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,18780,30,d7e11580982f402f69fa9b2a67565a92366af504987447a5d870f49abb2102b4,18584,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,d7e11580982f402f69fa9b2a67565a92366af504987447a5d870f49abb2102b4,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,d73cedc919b4dff65dfd08398e3535f0c516f1068d3c04d80c8a419abdc32bcb,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N030_A0_Q001_R068:POS:PRIMARY,F3BBG_N030_A0_Q001_R068,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,0.0,0.01,107.05412506244832,4.799562304749232,STATIONARY_ENVELOPE_MODULATED_SINUSOID,18810,30,6ff761fa6a18a27e3bd5b2f06baf391b9dc82c8645433659fd3847100a9d48a2,18614,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,6ff761fa6a18a27e3bd5b2f06baf391b9dc82c8645433659fd3847100a9d48a2,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,38ac1b0df2e941add9e4036fe4ac9213e1496864e79493482fe62cacec4ea40e,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N030_A0_Q001_R069:NULL:PRIMARY,F3BBG_N030_A0_Q001_R069,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,0.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,18840,30,593ae966fd88f0a0de1c406a79999fd26b44c61fa1d3ee09291345ee38614235,18644,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,593ae966fd88f0a0de1c406a79999fd26b44c61fa1d3ee09291345ee38614235,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,c5d0bde0f797b3a69e436a2278706279b18cf48c8f0e1dc5ce26270ac988902c,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N030_A0_Q001_R069:POS:PRIMARY,F3BBG_N030_A0_Q001_R069,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,0.0,0.01,77.59865949297777,5.265797444390575,STATIONARY_ENVELOPE_MODULATED_SINUSOID,18870,30,49a5db7cc3dbfa1e1aeb30219e0a57d3afe8d3a13eabce4c98d8135820e5528b,18674,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,49a5db7cc3dbfa1e1aeb30219e0a57d3afe8d3a13eabce4c98d8135820e5528b,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,1ef4b30a2868d52b4b5909f565254dc783705d9a98c3b94975ca3137b8a74bbe,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N030_A0_Q001_R071:NULL:INTERNALMASK,F3BBG_N030_A0_Q001_R071,HELDOUT,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,30,0.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,18900,30,debe45c89c90bf22471e0abc519eb0baf1fd5728e3f2a08f966263483e5fb1d7,18704,29,fca3e3ceeb1d017bcdd8abb3ce52a3f8dfc072c8420fb9458732453b37fb613a,24f39f6ce0161f3e70801e9cdda4fb845c9329344396eb97d6c5143f8f094917,d92afed3e89fdf23ca5197994df1a1b733398edddea9b26623ca062c73d928b1,dee93709418e0f1b66da1ce5fc92d01b37d71c4ecb7ef123c7ec50a7e72cd937,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,IRREGULAR_SAMPLING,MATERIALIZED
F3BBG_N030_A0_Q001_R071:NULL:PEAKMASK,F3BBG_N030_A0_Q001_R071,HELDOUT,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,30,0.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,18930,30,debe45c89c90bf22471e0abc519eb0baf1fd5728e3f2a08f966263483e5fb1d7,18733,29,e5dba42f60d0266074ad95372eae471518d2a4728dd1f96d8e68ab5a1ab32838,be953478ec6d50fbf958a9ad5a814fca7508ed1dabe73ab5a397c0ca6421eb3e,4163d16b26e7f95a4fe1f71dc1993e524ec22ba8c4bc25b0dffe6209979290f5,b3f5a88968eada61ac6d559fe6bfd9e4b807f51e4c9a37f8d2cb269643c4f42e,INPUT_INADMISSIBLE,PEAK_REMOVED_BY_QUALITY|IRREGULAR_SAMPLING,PEAK_REMOVED_BY_QUALITY,MATERIALIZED
F3BBG_N030_A0_Q001_R071:NULL:PRIMARY,F3BBG_N030_A0_Q001_R071,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,0.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,18960,30,debe45c89c90bf22471e0abc519eb0baf1fd5728e3f2a08f966263483e5fb1d7,18762,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,debe45c89c90bf22471e0abc519eb0baf1fd5728e3f2a08f966263483e5fb1d7,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,d6de1be3f0b809f8507a6aed8cae9d6bc8e35ad9420568e08e9895b0a2f9c273,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N030_A0_Q001_R071:POS:INTERNALMASK,F3BBG_N030_A0_Q001_R071,HELDOUT,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,30,0.0,0.01,41.44376052022551,5.084370410087801,STATIONARY_ENVELOPE_MODULATED_SINUSOID,18990,30,6147505453932027e8f30960841ff3b9b29e57e5fcceb42348e81f79923a9598,18792,29,fca3e3ceeb1d017bcdd8abb3ce52a3f8dfc072c8420fb9458732453b37fb613a,0eaeccd77343a6b3ce23a0f6c1f0d2b17f591cf23ed1d6fcbd1a44569e14c5dd,d92afed3e89fdf23ca5197994df1a1b733398edddea9b26623ca062c73d928b1,623fa6fd053dcd3af8e6c9da1085f357f0e7d63fd5f4895bbf4aedf3277582b1,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,IRREGULAR_SAMPLING,MATERIALIZED
F3BBG_N030_A0_Q001_R071:POS:PEAKMASK,F3BBG_N030_A0_Q001_R071,HELDOUT,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,30,0.0,0.01,41.44376052022551,5.084370410087801,STATIONARY_ENVELOPE_MODULATED_SINUSOID,19020,30,6147505453932027e8f30960841ff3b9b29e57e5fcceb42348e81f79923a9598,18821,29,e5dba42f60d0266074ad95372eae471518d2a4728dd1f96d8e68ab5a1ab32838,e879491252ff478e5b2aa47a88aeeda5df5e4dff7d3a4d2d5c8df0baffb13522,4163d16b26e7f95a4fe1f71dc1993e524ec22ba8c4bc25b0dffe6209979290f5,01ef153853f01ec8533f3e73cd7abc9c151731f31fc6ea07fb3491469bd72f7b,INPUT_INADMISSIBLE,PEAK_REMOVED_BY_QUALITY|IRREGULAR_SAMPLING,PEAK_REMOVED_BY_QUALITY,MATERIALIZED
F3BBG_N030_A0_Q001_R071:POS:PRIMARY,F3BBG_N030_A0_Q001_R071,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,0.0,0.01,41.44376052022551,5.084370410087801,STATIONARY_ENVELOPE_MODULATED_SINUSOID,19050,30,6147505453932027e8f30960841ff3b9b29e57e5fcceb42348e81f79923a9598,18850,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,6147505453932027e8f30960841ff3b9b29e57e5fcceb42348e81f79923a9598,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,e3b2058c2a9bc6d2406410e9cd0d7f08d6a42b964bcf47715a43927f14289901,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N030_A0_Q001_R075:NULL:PRIMARY,F3BBG_N030_A0_Q001_R075,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,0.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,19080,30,0aa4885a689b103c6f4c40f4e98078c0462501f0c8bda1524a6b178a4a849ac2,18880,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,0aa4885a689b103c6f4c40f4e98078c0462501f0c8bda1524a6b178a4a849ac2,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,43acc5b5192099aa7a28270a12bcb45085c3550a8297e7fb59bd06472c5ce7e3,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N030_A0_Q001_R075:POS:PRIMARY,F3BBG_N030_A0_Q001_R075,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,0.0,0.01,131.49443629150304,1.3024758372810326,STATIONARY_ENVELOPE_MODULATED_SINUSOID,19110,30,16bfcb7798fea6e51d627dfe2b8c4afa9ac7260ca14d5a99c1d9e356d04efdc9,18910,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,16bfcb7798fea6e51d627dfe2b8c4afa9ac7260ca14d5a99c1d9e356d04efdc9,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,67b6adefd0e5f34d10384edca96e4dbcd57db2ed592c2cf8777c09465ebb6254,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N030_A0_Q001_R077:NULL:PRIMARY,F3BBG_N030_A0_Q001_R077,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,0.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,19140,30,b669e611659905e448b8909f99c7e1c1bb7ce89a13706e138afaeff06d826380,18940,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,b669e611659905e448b8909f99c7e1c1bb7ce89a13706e138afaeff06d826380,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,57b79f0c60e3cf9cee0f68b28c06f97d4ac21ffff138df426298a2671f8e0720,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N030_A0_Q001_R077:POS:PRIMARY,F3BBG_N030_A0_Q001_R077,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,0.0,0.01,182.05178173255018,2.9717373440064474,STATIONARY_ENVELOPE_MODULATED_SINUSOID,19170,30,20a7c401ef54fa91893eabe19b546d2bc81a5850bb4664819ac653efc9988017,18970,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,20a7c401ef54fa91893eabe19b546d2bc81a5850bb4664819ac653efc9988017,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,9252bbcc9881956db2194e8312f48866a0fda8fc6216c302830042fb13b64288,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N030_A0_Q001_R084:NULL:PRIMARY,F3BBG_N030_A0_Q001_R084,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,0.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,19200,30,8241379d9e9164e0fe67115fe8d94c90a19697c849a3cd36c6d2972a397edf26,19000,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,8241379d9e9164e0fe67115fe8d94c90a19697c849a3cd36c6d2972a397edf26,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,4658274dbd293e418d43aedb6a9cd081b4c7a78f8f6f6a70d8885bf581f8e8ce,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N030_A0_Q001_R084:POS:PRIMARY,F3BBG_N030_A0_Q001_R084,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,0.0,0.01,68.4326935361611,4.543340255993153,STATIONARY_ENVELOPE_MODULATED_SINUSOID,19230,30,4989f8187e36b2a24f34bb190c987f4a9ace0694e42920df728a51c7cd93fe5f,19030,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,4989f8187e36b2a24f34bb190c987f4a9ace0694e42920df728a51c7cd93fe5f,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,78d8e9f4bff00f9c08171f99717fb74d867c97945ef02b317f0f13169a9ba062,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N030_A0_Q001_R085:NULL:PRIMARY,F3BBG_N030_A0_Q001_R085,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,0.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,19260,30,91a2b22271f4a16fedbb98e1201132be4561bed4522fb04aece58fea452fdaa6,19060,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,91a2b22271f4a16fedbb98e1201132be4561bed4522fb04aece58fea452fdaa6,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,afffca0b6b276bc6fb065eca0eabb3acfc15e4d7f98be4ee7e176d4b44708e95,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N030_A0_Q001_R085:POS:PRIMARY,F3BBG_N030_A0_Q001_R085,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,0.0,0.01,45.11258203578851,4.522901953045496,STATIONARY_ENVELOPE_MODULATED_SINUSOID,19290,30,0e8358caca615611525f8b6dd945479f9eb7393b34a83dc898c43e6250eabe0e,19090,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,0e8358caca615611525f8b6dd945479f9eb7393b34a83dc898c43e6250eabe0e,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,304e3521e9c8cbd339e00b6662db6efe7416edcec5564c95509176a7337f6967,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N030_A0_Q001_R086:NULL:PRIMARY,F3BBG_N030_A0_Q001_R086,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,0.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,19320,30,f6628d1cc96fce53dc495ffacb677d8ed524bf9b2db27e9ae0ed4fc32c235c24,19120,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,f6628d1cc96fce53dc495ffacb677d8ed524bf9b2db27e9ae0ed4fc32c235c24,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,c9c183c4bf2f6fac76e91fa6b482c09204cf2ff008a3f6dfb2bc7c3d7135c254,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N030_A0_Q001_R086:POS:PRIMARY,F3BBG_N030_A0_Q001_R086,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,0.0,0.01,81.15110347907644,1.2321023021796085,STATIONARY_ENVELOPE_MODULATED_SINUSOID,19350,30,4b2620bbb797e17393b97befddc0c0dc8299c61b5b6fa5852b6120b15aed1782,19150,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,4b2620bbb797e17393b97befddc0c0dc8299c61b5b6fa5852b6120b15aed1782,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,dd5c338b120bdb42dacd3c619a76522c2542bf61cb2af7c866a4f8c297731d6e,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N030_A0_Q001_R087:NULL:PRIMARY,F3BBG_N030_A0_Q001_R087,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,0.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,19380,30,826aba663b6c728e8721adec47292e586d166077ee75d603820a0a42e6aaeb0d,19180,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,826aba663b6c728e8721adec47292e586d166077ee75d603820a0a42e6aaeb0d,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,8e1bdd5b0c122a4b1113756bab1a82e6fff11e99d43c922e59f991787dc06ec5,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N030_A0_Q001_R087:POS:PRIMARY,F3BBG_N030_A0_Q001_R087,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,0.0,0.01,50.55602200292263,3.1350040840170004,STATIONARY_ENVELOPE_MODULATED_SINUSOID,19410,30,1f870dab808724f57a9ea96a31c724a95cd74cfc01ee51553e3bb24a7943bb52,19210,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,1f870dab808724f57a9ea96a31c724a95cd74cfc01ee51553e3bb24a7943bb52,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,dd934bdc16ba1d33c61d04f54d5b344653ae29915a5bcbec31ba72afcde58272,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N030_A0_Q001_R088:NULL:PRIMARY,F3BBG_N030_A0_Q001_R088,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,0.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,19440,30,330520aea6bee08c8b4c0cec7fa21341d820ef33899624355e9b1e9f0400c642,19240,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,330520aea6bee08c8b4c0cec7fa21341d820ef33899624355e9b1e9f0400c642,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,99af0c88705d3920bf737ac5de537bc7c821f04fe23bdb45cb3bed044fa1325b,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N030_A0_Q001_R088:POS:PRIMARY,F3BBG_N030_A0_Q001_R088,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,0.0,0.01,82.32760817667479,3.9539386809983683,STATIONARY_ENVELOPE_MODULATED_SINUSOID,19470,30,3e24a20cdfee68b925a07ad7e87154f11b4ce51c063b0680f4ad1dfdf00a2baf,19270,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,3e24a20cdfee68b925a07ad7e87154f11b4ce51c063b0680f4ad1dfdf00a2baf,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,56e25ea542eeab12632d68209a66a39e6c2d49b62c97cdd7116baceb8e774783,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N030_A0_Q001_R089:NULL:PRIMARY,F3BBG_N030_A0_Q001_R089,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,0.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,19500,30,40da1fcc98e543a26014e00679644fc7bd3a17142dddab4b9768b8137d5d2576,19300,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,40da1fcc98e543a26014e00679644fc7bd3a17142dddab4b9768b8137d5d2576,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,1b68cb18b89d6a558b091140f04d2f6ebd01ca6ca6b0f0dfea1f634c2fd57043,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
