block_id,n_samples,duration_s,red_noise_alpha,alpha_code,data_seed,peak_index,phase_rad,time_sha256,flare_sha256,noise_sha256,phase_float64_sha256,noise_mean,noise_std_ddof1,all_finite,generation_status,error
B_N060_A1_S22,60,1180,1,1,22,12,5.7471353118766952,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,5b41a8cd573e3cc22ed4b379f70b1a40917dfbbee767b6af346b122f05caaca8,4cfcc0a00b4d1af0bc44785adf8f133d3bccdbfbf4b71a6c1f683745c3e0e7f5,8.673617379884036e-20,0.0050000000000000001,True,OK,
B_N060_A1_S23,60,1180,1,1,23,12,2.5502707720611952,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,4ac2164d8eeffc68c88ef7bd9d9217bc705ee5cc2f96e769aaa6bd1f2e30ce6d,b2edcff220354b80e68e6f224c243e2b203710d710b52c59d924af65cc9853f3,1.4456028966473392e-19,0.0050000000000000001,True,OK,
B_N060_A1_S24,60,1180,1,1,24,12,3.9183012758375586,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,1ed431543144c637e86ffdd5c95a017e57bd6fa17b2d74e9da75e9f71dccf32e,ad4f1bd1acccaa87b503aa0e37120420be81fd41310c3117e91986cc44dca746,1.2649025345664219e-19,0.005000000000000001,True,OK,
B_N060_A1_S25,60,1180,1,1,25,12,0.50116560503119112,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,266c8a41a7ccae0d12c95c933d82b1a956ee5696222235cf92c1e2e56b8d633e,515da7da8abeac222958a3a6a99517984e14a852e730d6eccd74f001e218a361,-7.2280144832366958e-20,0.0049999999999999992,True,OK,
B_N060_A1_S26,60,1180,1,1,26,12,5.0781190344722633,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,058624c3f04641fb0eadbe10c7828597d7bbd68a47a2d3875602ac84c6c6bd3a,02f2ebc4e39258ef6de5910a3cc49175539d42a29fd240533e06ea8bcc02e357,-1.1564823173178714e-19,0.005000000000000001,True,OK,
B_N060_A1_S27,60,1180,1,1,27,12,5.5114221243129116,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,55d667b26f2d9e082bab11c90b72e5421b9169ba08c6bc8686f3a80388cd0557,a5331d624d628f6c464ecccb13e2f8eb6e31f8b3cbb03575189876732f424f7e,8.673617379884036e-20,0.005000000000000001,True,OK,
B_N060_A1_S28,60,1180,1,1,28,12,3.9789405566755129,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,3e4b3c31294edc14eba078e73534f2e1d0c6d7836605c0f517b0fc1c618fa339,269c2ed82870644652c92cf5c489e1a4793a133628f6505db888b480c3c7f961,8.673617379884036e-20,0.0049999999999999992,True,OK,
B_N060_A1_S29,60,1180,1,1,29,12,4.8734082440524658,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,9651e19edc29ad4999d56dede79c0b2fc7aa01b7e2434800b2cdc67f8ae80805,d03552ae0fe59813d7ff7d3a1d7a1e4b9f3f175b0bdec1b1c05702d3a9522d4d,-1.4456028966473392e-19,0.0050000000000000001,True,OK,
B_N060_A1_S30,60,1180,1,1,30,12,5.445637477912614,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,362319cda5d89ecabee0446dedc75f372a9e0b9607f72033b70804a95219d4a8,8d490e3d8ecbe5773f2f93cdc4b440e523b1ea3d8428a3f7091044158eb3bdc6,-1.1564823173178714e-19,0.0049999999999999992,True,OK,
B_N060_A1_S31,60,1180,1,1,31,12,1.7906797561818761,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,b1f9e9a21a7c88b23e86743ec180ce479fe084359f4ddaa42298eaa482fb68d6,9d2315c0c2d7f075e2f591768ff61b4e464bc0b3b9594333429631946d95225a,9.6222942808088514e-20,0.0050000000000000001,True,OK,
B_N060_A1_S32,60,1180,1,1,32,12,2.5588020544492545,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,53747f97491d29637b23674fc1a02b2fafba7813b20e16e82d0b92722176bfad,4ae3f5245598470ba9c6f7de3ff84e2ad1e35514c085faab814579da35784ce7,1.7347234759768072e-19,0.0050000000000000001,True,OK,
B_N060_A1_S33,60,1180,1,1,33,12,1.0938148290870255,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,c9a3a409aeb7e96ec996f2c34cd8ed5f23594c1e3a393407abf9a0b9e2c3d3e4,6fe4009f870d3bf641310a75f3d616e3ad0ef6e13122e6ae8a3d1fccbdccc0e8,2.8912057932946785e-20,0.0049999999999999992,True,OK,
B_N060_A1_S34,60,1180,1,1,34,12,0.15285474186886702,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,07a48bb31f7b3c0fdceefbbfd8f59aec586b8a4d086e9c4b248c098121db2d27,9e060aa9bf9b42769a6313b93b399dc63dc0e075871b72c5b9933655fd075669,8.673617379884036e-20,0.0049999999999999992,True,OK,
B_N060_A1_S35,60,1180,1,1,35,12,2.8696356858665744,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,77bda621bda24305b540c824cc6a86e975e468423095ecfc51b58f7b8fd14bbe,5b855f909e802f59fbd1f4c127534b0b6e00c6d25102889c65cd8c0ce229fb51,-1.3010426069826053e-19,0.0050000000000000001,True,OK,
B_N060_A1_S36,60,1180,1,1,36,12,2.7042917278942604,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,5a84a8a4b15a5c07eb85b15e577052afe3adf5d78275d2a1715b3e83991fe8ba,c22814488528518360e4a5ce249bc98cf3c0f80ddcfd977d0fb234fca6dd239c,8.673617379884036e-20,0.0050000000000000001,True,OK,
B_N060_A1_S37,60,1180,1,1,37,12,5.3626731466827495,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,a0bd3d1e99174b3f3002be43909106a422cf58c85890feb9b612a710c1fa74e4,a55549c920ebe17794fc924d4411cc3af35f0f14fd3f9313fa096706921e4ac0,5.8727617676298153e-20,0.0050000000000000001,True,OK,
B_N060_A1_S38,60,1180,1,1,38,12,2.9028362651232271,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,ec7a8655e5688f8305afe19cff7030da37386147bf2e18f7b043b9a1ce2af81a,4bce3ef6e37960270c67eea56fee1acbf56b45b96aeec04553f99c022d0a51ff,2.1994622197036667e-19,0.0050000000000000001,True,OK,
B_N060_A1_S39,60,1180,1,1,39,12,3.3634361035639366,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,a8fd7638db7d265ce0c868582cea655a7ca1e68584ce409220353e6b81a616ce,7f38512b161bf0e14007134d8c9ca7e34cdb815ca39b6e6a91264818369b5fa9,-7.2280144832366958e-20,0.0049999999999999992,True,OK,
B_N060_A2_S00,60,1180,2,2,0,12,2.9811125038302668,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,0043c525caf7e1bcd668a5205bc7881aae3d64bc9ea58161c72be0c8c24957cd,f2dfdcc74740e7305a933727bfe8bacc4e659a83ddd146b513ae619ac820f67f,5.7824115865893569e-20,0.0050000000000000001,True,OK,
B_N060_A2_S01,60,1180,2,2,1,12,5.1548747680551248,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,5bff7b67a24b5acadacabf0a4a1307857381b30aba3bf0d931b04ddbf7b157ac,9585d7574b7eeca6cec41ab0942286d3219f7a156bfd3c6f7935ae6f25eea3d9,-1.7347234759768072e-19,0.0050000000000000001,True,OK,
B_N060_A2_S02,60,1180,2,2,2,12,5.5029318101431599,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,f4436328a5c44bf544c4e2bea15974478fc40bbfec44517cdd40b9454ae5a959,86543cd471971b477b9c6e7c2b75f266048bc309179d32378ec80036f65a8cc8,-1.6985834035606236e-19,0.0050000000000000001,True,OK,
B_N060_A2_S03,60,1180,2,2,3,12,1.708514947281512,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,acb8dd495802500ba00fff34d5d19577d99c27f6f68f4c6c39d037d4714b2423,345f62abcada66484d6766076d43405e1361ea35212247c3c0f2532a5017839f,1.3010426069826053e-19,0.0050000000000000001,True,OK,
B_N060_A2_S04,60,1180,2,2,4,12,5.8277951697156647,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,1abe8e18455d2cafd8e78e4a0be1c1bd6c3246c89ed37abf9996d63a2eaff4c3,0d818511257cfb9d3fe3ed358c778d1fb886850902624f6aa3a77a6efca0aa3d,-2.168404344971009e-20,0.0050000000000000001,True,OK,
B_N060_A2_S05,60,1180,2,2,5,12,2.6384655147597389,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,2d2e089af8e3578e6509c2207bff47e467907f219a3b096387f231e25007d264,39db078103ad9dcbf3311fe20c0c6ec8736efd9cc5d5a9d362984841eac4c6f9,1.4456028966473392e-19,0.0050000000000000001,True,OK,
B_N060_A2_S06,60,1180,2,2,6,12,0.19558521957656608,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,4d8477aa68debb43d944e4bd52b6a572f8686506e252f9a0881e819dad504779,e4df970137bae95500e57286189ed64f4b3661a13e85cfe8ba60346eed99fa07,-1.048062100069321e-19,0.0049999999999999992,True,OK,
B_N060_A2_S07,60,1180,2,2,7,12,2.7685892061221171,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,43287043ba447ad820af3d5a665354bd4c303eeeff84ef439345c48a176bf0e0,48b5ea6e74ddfc4b4baba2ae22a91f0a826664f94b442506848ff86a6de6618e,1.0842021724855044e-19,0.0050000000000000001,True,OK,
B_N060_A2_S08,60,1180,2,2,8,12,3.9011280166700129,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,44766296a0de5a7029ed4c0dfd17eb446e31815bfe603a02fc626d49242bc7c3,485234a21ebef87b43d2b3a72a21d39799c4f311019799cb01d9bc528a5ccce8,0,0.0050000000000000001,True,OK,
B_N060_A2_S09,60,1180,2,2,9,12,3.9292337260769177,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,7982fa1f186946131af0dcc1242d94ec16ae59b978635ea229023c4cf147f92a,cbfb7a86311ae50efbedd443c1138a6b0fd2b0eda9c47d81f11dda24a58c66a4,5.7824115865893569e-20,0.0050000000000000001,True,OK,
B_N060_A2_S10,60,1180,2,2,10,12,0.66355952821839115,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,d497219dfe5090c14605bb75e899a6a1d1c8e788a6bf832421613b825b120925,53efdc9b7d8b6b3cd866344b874460c061fc9d79cf51aa241bf5b72507b2e654,2.023844055306275e-19,0.0049999999999999992,True,OK,
B_N060_A2_S11,60,1180,2,2,11,12,6.0340892099254271,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,a17af372384c060c5c1fb04e9f5208c211c8455d57a5a2f77add25acbd9c5372,47df8485c833b9e68a6510f41ead705a6df66c5f04f8a9d114a7cf5f69a7eecc,1.0119220276531375e-19,0.005000000000000001,True,OK,
B_N060_A2_S12,60,1180,2,2,12,12,2.0517624106907855,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,f526336ffc79b98723fb80c9e0845a7fbe78c0955ed8dfe37034018beabc28cf,6239e09ff37cbd2158b52136569e9ff18d6565ec15985dd6f356c495c60b17b4,8.673617379884036e-20,0.0050000000000000001,True,OK,
B_N060_A2_S13,60,1180,2,2,13,12,1.7833664588753402,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,a00fac2e20cc20ab9c8d0c9eee7256f85f6d86c9e1c8f7015088b187016984a6,7a63f2fd5cae676cccc8f6fcf361b3ffaded0db55239ecf8eef6c4e17908fb71,-5.0596101382656874e-20,0.0050000000000000001,True,OK,
B_N060_A2_S14,60,1180,2,2,14,12,5.455316985398559,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,becd284d952774d9a258447a851addfd6930bf498a0cfc00d07798ecf7cb0c4e,7c211f9fb90a004fda232597887ef30c1bcf95b8da943353c5299359a853b783,-6.1438123107511916e-20,0.0050000000000000001,True,OK,
B_N060_A2_S15,60,1180,2,2,15,12,2.7470681280133857,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,1916d1768b53117b3a490732c1bd30afa875d7cfbc750f2385b567078a1f4ca2,caaa36f0d7552946bb720087ebf3d127934ee797390d2fee23f508e24743a250,-5.9631119486702749e-20,0.0050000000000000001,True,OK,
B_N060_A2_S16,60,1180,2,2,16,12,5.5591861762605115,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,c8ceb14b9547001e5fcfaf07df8e9e3b9d9f32532aea4ee0e88276decb99dff8,0c33529900e4ede31ea9803f9e5151134ec32ea074bcdf82312e22a0be597b28,-2.6020852139652105e-19,0.0050000000000000001,True,OK,
B_N060_A2_S17,60,1180,2,2,17,12,1.2969154024177767,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,969a716c268155470fe5df4a10259ef6ac3b78b183c1d29a4ebca78796f268fd,be1a6074b06bd3691473dc2b9aeeeeb29ba18be756b8507c62b3e9e8db088d65,1.2287624621502383e-19,0.0050000000000000001,True,OK,
B_N060_A2_S18,60,1180,2,2,18,12,5.7238297359670725,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,fd4affaa6f1059177bda632ee906ff005b28d959361b6af8fd50f5aad9612c4f,2a648fdee8cfb77dae9bccdd8887d2e327e41cdba7f067ce192837dbe41de582,-4.336808689942018e-20,0.0050000000000000001,True,OK,
B_N060_A2_S19,60,1180,2,2,19,12,0.61009466941830159,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,e6cfdb58790e5360f3046a82be5821f24aa42434331bcedd4f6538d4c2b5c6af,aa47bf488c424a520fe9ba2ac34a99b78773dfd2c3d9c08c5ccbc57e4258b57d,1.1022722086935961e-19,0.005000000000000001,True,OK,
B_N060_A2_S20,60,1180,2,2,20,12,2.7193708151220912,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,3f514878f346e34a41f2416800d7a38a9f9d1036eb5fe6f2524f2ca2ba62e758,fd1b262ec79954f73ea52c6dc8dc8d782090f939e193e1b2c835f5cbbe7944fa,2.9454159019189538e-19,0.005000000000000001,True,OK,
B_N060_A2_S21,60,1180,2,2,21,12,0.36671956232324543,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,df3a38d9b6b215708e60328370269b7fc1269903faf18086ed6f4f7f293d3c94,df591bb0941b36429f6dd31d5026688cb67a12e0e59b6a4becfafad1a253b996,5.7824115865893569e-20,0.0049999999999999992,True,OK,
B_N060_A2_S22,60,1180,2,2,22,12,1.6361537722491004,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,be72a633e8878472414ab50ff5a4f88e8f7013a5750c9047486a134b6cd2ca25,0865da5f805e0d0f1f1fab5b684ce027504e63ecd049b825dc5e16a6b2b43759,-5.7824115865893569e-20,0.005000000000000001,True,OK,
B_N060_A2_S23,60,1180,2,2,23,12,4.4854895755901785,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,d783fce3a511e7f5429dc52c55f9402c2cf840b5d9537118b75a2764d6625267,63c8bfb4895afb60da582927e0f29b256074e390aa453875bfac587ac4eaf0af,1.2106924259421467e-19,0.0049999999999999992,True,OK,
B_N060_A2_S24,60,1180,2,2,24,12,3.2682727442657229,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,98b9668f64d6d5a6f7763aaa72ad5be6f115a891be220064313dc051f8937d2c,5172e69826a5941bc2c5ac592c4d9c0b171cb9bd0b4d1ba3e6e74eb3e66e08ef,-1.0119220276531375e-19,0.0049999999999999992,True,OK,
B_N060_A2_S25,60,1180,2,2,25,12,1.3425473302733499,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,6df0a1bf626691b1bbfeab4355f887b81eb9838111f7bb3d7c9c8f6176310718,ebb5d3c72ee13545d38d456582d19ae845384a5d22348996d920da30cb63ecc6,1.4456028966473392e-20,0.0050000000000000001,True,OK,
B_N060_A2_S26,60,1180,2,2,26,12,2.71227270496248,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,40a51793f218e72f301a6514635e428d2b9021be88a657a9ecb03dcb88712dc4,fc6c8110af4c773445662a72cab097b0c288054942f106cd7480aeef1f0e8a68,4.336808689942018e-20,0.005000000000000001,True,OK,
B_N060_A2_S27,60,1180,2,2,27,12,0.90886776885418197,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,41f19a272fd1f615027f5eb0e8979f38c14d310c1611ca2789a1787d39714b0f,b3ffdb34de06d99e3e5fb79cc0ff2959a148d58a88caaa92f63a83ebdac1c54d,-1.4817429690635228e-19,0.0050000000000000001,True,OK,
B_N060_A2_S28,60,1180,2,2,28,12,5.8621544078424179,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,9617d7c3012f7bde984da746501c92edaa77d834dcd6379f346f8dd706bae7b1,15f993e610098b82cffe3459dcc4b65ccaa496d4cf930cc94f251a51a34e5df6,5.7824115865893569e-20,0.0050000000000000001,True,OK,
B_N060_A2_S29,60,1180,2,2,29,12,3.1851176938108132,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,b0062247db0350a6593d1a150cbf92dd730d867d3b49a67974633a7bee097745,d47e1554df348e7f2123533894db3c8d4b1124cfdc72f44a17b30ffc67377e54,2.8912057932946785e-20,0.0050000000000000001,True,OK,
B_N060_A2_S30,60,1180,2,2,30,12,4.9598923804213699,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,1bcbcdebcd0d985d05bb6ba2d0972b7797f8215f3a0d2af33d81139e9807536d,bf7fcb6fb0e7bd07168e3e47aad5acadba984875617195ba7bccb3233edef616,8.673617379884036e-20,0.0050000000000000001,True,OK,
B_N060_A2_S31,60,1180,2,2,31,12,2.4723146217036036,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,bf0ef63dc0fb8f29ef10f07e261db3af21e751780ed6914f1fa0dcc88ba5084e,72b6a9b12c9735a4177908f9470e8de52efdfe7f6587fbd10d3124729eae5831,-1.4456028966473392e-19,0.0050000000000000001,True,OK,
B_N060_A2_S32,60,1180,2,2,32,12,1.5733508136014989,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,47606cf803ee5e86702341c77ae2cee8c996287b683e18725d665378cf919afc,500ccc1b96c2f20b90e9c6af9562a90dfc4688353e49bd02978ee5a4c8fbc9b8,7.9508159315603653e-20,0.0050000000000000001,True,OK,
B_N060_A2_S33,60,1180,2,2,33,12,1.7165728581662829,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,ba66071ad923c0512fb620761a7869330c7be023f2c0c332363af01553bc051f,9af6ff3ad5e1750d651fce6d15c2294f3ec16efdb91dd95b9958c2e9c185cf30,0,0.0050000000000000001,True,OK,
B_N060_A2_S34,60,1180,2,2,34,12,4.3911959681715143,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,5a74f5704224c69228399e4ae6611de94589d1f218891f379602d801746b25fe,b0ddf8a015e9cf0be7bb36deb33712365e402dd86761b073a79649e2cc6dc709,2.8912057932946785e-20,0.0050000000000000001,True,OK,
B_N060_A2_S35,60,1180,2,2,35,12,4.7053880565636668,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,1eef658e1a76332341b271c6c8f0d627d4822ba519c21b7c1dad622cec60030c,48354e2614cf9681a8b9c2e2ee12603079b06596bae18a71cc9a603a3cfc4844,1.807003620809174e-20,0.0050000000000000001,True,OK,
B_N060_A2_S36,60,1180,2,2,36,12,3.8386122086631267,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,451d88127e88a35a8416f67b2ff60eeef6562551f1ed6c8696dfb70d86229f57,c9214a8a471658ce9fb4be323d1c6d85c00a8c2dbfab361a1eba401b3d49aab6,-1.4456028966473392e-20,0.0049999999999999992,True,OK,
B_N060_A2_S37,60,1180,2,2,37,12,1.2104574840672793,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,64211c2365062e4ff0f3a379d47e0c0cf8680befcd199248f50b5659cfb77f47,f374ffbe12ef87b27090383b54c66f4f7d221f5fc35888928d79bd3a2b549f4a,6.3245126728321093e-21,0.005000000000000001,True,OK,
B_N060_A2_S38,60,1180,2,2,38,12,5.977928499490611,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,2b5c2b45e576bb1ef36d47e1bcf9132c9d7fcc05e7788e6b8b80eda497c75263,a73dd4636a7db40662acc527cd59836387b293b646329821b315f651737cb604,4.336808689942018e-20,0.0050000000000000001,True,OK,
B_N060_A2_S39,60,1180,2,2,39,12,5.9085734509693202,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,c35f3715feac25714c506588f66fdc2b795a7dfe225ee382fea1d09d2eb059d7,3939dcd0b3f1d8bbe91232816dda624e3b02553879175cc59ca38a799c338f04,4.9692599572252285e-20,0.0050000000000000001,True,OK,
B_N120_A0_S00,120,2380,0,0,0,24,5.2870449813394194,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,9b4241dc519cca9c0a6c1f2c616dc689aab739d871acb3a980655e57c2be4c34,0b57a1da8036bc2905a3056f895c413806d5dd68ed4b9b880d0b7711e926210f,dbc26264f714bf525437134f102b5626c08b4da6d4ad7618d378f25d95cea8eb,0,0.0050000000000000001,True,OK,
